attendance,assignment_score,internal_marks,final_marks
61,14,23,78.47306862217552
81,16,23,83.06472780115706
82,16,26,92.38704059888866
89,20,30,100.0
64,17,28,95.71893900916537
68,14,18,67.58904722148377
80,17,19,85.42976985314068
70,17,27,93.79697956311293
64,20,30,100.0
94,15,23,85.5993352791086
86,15,23,87.64362092147886
61,19,28,92.6163362183668
83,9,15,61.34697367758354
90,14,22,86.75740733700287
92,17,25,97.75004345382096
98,18,27,100.0
89,8,13,59.4479931362325
96,11,15,67.47470284723165
87,8,10,55.64440330854371
90,18,25,93.9463958798082
70,16,23,83.1474003039521
82,19,30,100.0
61,15,23,78.12125787742059
99,20,29,100.0
100,12,18,76.12642525521619
86,14,19,77.36091768025538
94,16,24,86.30801450490559
61,13,19,66.90084628453765
98,16,21,91.76560243319261
96,15,25,91.87116400784844
80,14,20,73.69268552236949
64,15,22,79.68124245822213
80,17,27,90.99376463065919
88,14,22,81.07278131300428
79,12,18,70.81006272135029
97,15,22,89.66384493564523
79,13,21,71.90898006030206
84,12,18,72.29216208560132
61,10,15,56.31428628031316
91,18,29,100.0
85,17,28,92.87957290427094
65,19,29,100.0
100,15,23,97.26765051651773
62,18,28,97.4176664208716
92,12,17,76.580086220116
60,9,13,57.501021278997804
64,13,19,64.69656998205197
72,14,19,78.22664229070624
78,16,29,91.5137167965828
71,19,28,95.7855680938608
84,16,25,93.69565712705392
94,20,30,100.0
71,15,24,81.91425628887663
89,15,22,81.35126135412253
64,16,24,82.2468781197281
93,16,22,92.03854898425557
81,16,26,93.20685072782732
98,11,18,75.15241188022405
72,18,24,91.70045060614417
62,20,30,98.85516547136989
79,12,15,65.7528600585942
90,15,21,85.92058555915804
64,11,18,65.35937155494203
83,17,21,89.91560792406958
99,17,28,100.0
92,10,16,66.05475860889268
67,11,16,65.12870014186642
83,9,15,60.44990197489736
79,20,30,100.0
75,12,15,63.61340518926348
71,15,26,86.04157325103246
72,14,23,74.65783835608975
98,18,26,100.0
84,17,27,99.41459714245211
91,17,23,93.74372946181613
83,13,19,74.85517812337093
68,17,21,79.18106558389174
99,18,24,98.2570457833678
82,17,26,90.77481286677747
72,11,17,64.89100341365176
91,12,19,77.17658420384976
74,20,30,100.0
95,20,30,100.0
64,15,24,81.88756820292306
81,15,25,88.15588074722855
75,15,23,83.82098998236154
100,17,25,90.20536868715172
69,11,16,64.71863332702597
83,16,22,86.25612531712534
77,12,20,76.15598598301197
77,15,19,78.37844380077874
66,12,18,63.613276881023346
63,13,21,72.22322213249508
85,16,22,84.4002988444989
64,13,17,71.59547705293014
75,12,13,63.243212612100905
94,19,28,100.0
85,12,16,70.03814314539267
77,8,14,51.03258243679306
88,17,22,82.88231026185957
82,14,22,87.51569741071893
73,15,20,78.75164154235185
74,15,19,76.53855531557478
92,19,26,100.0
84,20,30,100.0
80,16,22,85.5747386581577
76,11,19,67.08139739282628
82,15,23,83.53270838526005
76,17,24,86.07409198111642
73,18,25,83.04068529581113
88,15,26,88.23081295891922
79,13,18,75.9519258387125
89,12,17,73.3153777031839
78,15,25,83.25478925997632
98,10,18,75.75638015485211
72,16,24,89.1881729584321
77,16,26,94.76130383938656
92,17,30,100.0
98,19,26,100.0
99,15,21,78.16893412095563
77,15,25,87.46434242700191
68,14,20,71.11838659702448
92,17,28,100.0
91,15,22,87.65748036392584
76,18,28,91.14189772484494
78,18,26,89.27971132827005
86,16,24,85.21230808676012
65,15,20,76.18389260306063
94,14,21,82.6086511543843
96,16,22,82.66134585101973
93,16,28,93.69043455087716
79,14,20,77.47636006658612
84,16,22,81.63800622395775
63,13,21,72.92148770626788
69,16,22,79.12851128222626
69,13,21,76.45260969931125
83,17,24,91.93229813660308
80,14,21,75.93489463975216
70,20,30,100.0
86,15,22,89.20619491094176
75,16,24,84.76801235755843
85,11,15,64.65781670732521
89,19,26,98.59139970496061
75,15,23,87.58919928529198
66,20,29,97.83463933519901
75,15,20,80.66877516723909
94,14,22,80.69528842724746
75,13,19,71.54840487166625
99,17,23,96.3843185527929
71,17,25,84.3012825603222
94,11,16,65.92612222364214
80,13,17,68.22009969288824
95,17,30,99.91393636444332
76,13,19,78.18127936259684
91,13,19,79.96604261031835
100,16,29,100.0
65,15,23,77.6735087441006
83,14,23,86.12264530478907
86,20,30,100.0
79,15,23,81.65345210563665
84,11,15,65.80128363007536
61,10,16,58.675324790734464
68,18,30,100.0
87,12,21,76.40003228285856
97,15,20,87.56593314285927
62,12,22,69.59702682433648
79,15,21,84.02551146035684
65,16,22,78.92366456740984
98,11,15,73.36240700504888
92,14,20,80.58468177498713
60,13,16,65.10799416602738
96,12,18,70.55423466428171
65,14,20,77.58792871017529
93,13,20,77.58977038296358
74,18,26,88.37637559471723
85,13,16,71.7332718126464
73,16,23,80.28189278022712
66,16,26,87.49381332634316
90,10,13,58.97047795626056
83,13,18,77.58263189065443
90,15,23,88.62477612294697
88,16,22,89.91217545601631
91,14,21,81.31899137886369
76,18,28,94.57681874771896
73,15,21,78.32050516799157
99,16,23,90.41221420927269
95,13,17,77.89350651274628
83,16,22,86.93959572322093
86,20,30,100.0
84,17,27,91.29824281615038
91,18,27,99.10507997451771
77,14,20,76.94433752756291
77,18,27,94.57333153611768
96,18,25,94.44110920394714
85,16,24,89.01893471814968
68,15,24,80.4033757513259
94,11,16,64.11702292172538
67,15,21,85.03818686523697
79,17,25,92.79509152894836
81,13,22,80.37902207033564
89,15,24,94.68616066737498
87,16,24,93.11670996853526
94,11,15,69.75657867391759
70,15,20,79.87612650584776
90,16,25,92.01954834111996
98,19,27,100.0
95,14,23,80.3512646169652
89,20,29,100.0
82,15,25,90.32377106270106
78,11,16,67.27721362876807
71,14,23,79.97661945943082
74,12,19,63.83428551852775
90,14,23,86.81562855538922
96,16,24,91.17414607493853
96,16,23,89.50672653349751
74,12,20,76.02686001153465
88,11,20,76.4023517219144
85,16,22,89.41989681451274
61,17,26,93.40493051638498
79,14,22,83.57725631389839
74,7,11,48.31686871135289
63,12,21,70.42825717019875
81,18,25,93.23723987687765
97,13,22,84.12748987068457
85,17,21,86.96690854280955
70,14,18,71.03349264565905
87,19,29,100.0
61,14,23,74.4228216493172
67,12,20,74.31243472432064
88,19,29,100.0
70,15,20,75.76761752978221
96,12,16,73.03680725044758
77,16,25,87.38841602440881
73,14,21,80.46953337919493
69,12,20,71.50180329212901
94,15,22,91.28508132343086
68,15,21,80.30078667967994
94,10,14,66.93664001718471
70,12,18,66.76281771949299
71,20,26,100.0
62,15,23,77.94154105458574
98,19,29,100.0
73,16,26,90.91177334325243
87,19,30,100.0
70,17,28,99.10321047638796
98,12,21,80.0177516462467
84,17,26,91.67835432922753
80,12,14,65.00153285539288
69,18,29,97.72822651743166
74,16,26,88.39835314889426
78,15,22,83.3379080046911
81,14,17,66.38301958163022
80,17,28,93.63787373374467
91,15,22,86.00900897502265
82,9,11,54.10524028346187
72,10,14,56.98942760088339
64,11,16,63.53666526275703
63,17,25,80.87748108751816
87,18,26,94.98552141582806
73,16,26,87.9787009426219
68,19,30,98.38211357759191
94,16,22,90.14973167089444
96,17,28,100.0
80,15,23,86.7315764565505
77,14,22,83.47565750225188
92,14,23,82.62534782637867
67,20,30,96.28224628231776
76,12,18,66.83434230849518
90,16,23,89.12871380717452
65,13,18,72.18549112596658
81,17,26,96.89038444943297
73,10,15,61.658844226126924
62,18,26,89.6000122841423
71,20,29,100.0
95,16,26,100.0
71,19,29,100.0
61,16,22,75.91571476084854
61,17,26,84.12188170627289
74,16,25,84.70235933582596
82,13,21,75.40315998606297
88,13,21,81.83989016534761
76,19,30,100.0
91,15,24,86.17768818845497
66,15,18,78.25752652169143
89,15,22,81.02449310923134
87,16,24,81.06944228420514
73,11,21,72.23632731008685
89,14,23,91.14555101857285
76,16,23,88.65649423693706
91,11,15,69.36995632744447
65,16,23,85.29399519791322
83,12,16,73.44202805009387
65,16,28,84.30518363444669
86,20,30,100.0
77,15,24,83.11377751604155
83,12,19,72.09385773745613
96,16,25,95.97103347405996
83,16,22,91.9041753418343
97,12,21,79.10881333794937
93,10,15,70.33264224640982
99,12,21,78.66300149028166
74,15,23,80.85734436557915
70,14,25,81.43883953838363
81,18,28,93.83864464841795
83,17,25,94.20974806136867
60,15,25,75.39150040673606
77,10,15,57.29890622225951
71,17,27,86.69575091545471
87,20,30,100.0
99,18,26,99.75892790542993
66,13,19,72.91601271849366
82,15,24,85.58468810502559
80,16,26,85.41294794306096
93,19,24,100.0
70,13,20,74.2700242372802
81,14,21,82.7460333363374
94,15,20,76.23074517397941
88,15,24,91.07731854043908
87,17,29,98.56614059239877
77,16,27,95.24414226568717
73,11,12,58.12691519574298
77,13,20,76.41313240087909
87,13,18,73.26068472784651
83,8,11,50.39293371411446
67,18,26,94.16121342891478
67,15,18,75.74283994732949
63,13,15,59.86621703207966
86,18,27,96.11393267821069
95,16,24,93.04324294908564
64,11,16,59.29280257635025
92,17,23,94.48048670402234
93,19,28,100.0
89,15,25,87.12933930102771
67,15,22,73.73628941863566
98,15,21,85.60930536980396
85,11,19,72.17267079207672
96,15,22,89.8703874537567
93,12,19,75.34934217882017
66,15,23,83.85123446931512
99,15,21,82.58815488190976
87,17,24,91.72322097021643
98,17,23,91.38007301139915
98,12,16,74.396073626649
87,16,26,94.88381405076467
73,18,25,93.96255769220981
97,12,18,76.98547984237109
63,20,29,92.84516745645544
77,12,19,74.06241771687414
84,20,27,97.19967431768053
66,12,20,70.54184478675766
97,15,25,89.39491715442698
87,14,21,87.33651131560833
64,11,12,57.08087825095038
62,17,24,86.20945602281039
90,17,26,93.89769769270114
79,17,26,87.53802008243898
78,14,20,81.43157926893832
70,13,22,79.63435156455974
99,18,26,93.31001056774265
62,16,26,86.89419844634314
82,13,20,68.32696909311869
66,16,23,85.58642146794628
82,10,16,68.0122125429348
66,15,22,78.47680107048328
93,17,27,98.81472098279399
78,14,27,86.40975727907133
68,17,24,87.42662152558239
77,17,27,89.51073265510881
100,16,25,93.11421104447871
84,20,30,100.0
73,19,30,100.0
84,17,29,96.15456780140094
78,16,22,84.53273587601902
98,14,18,81.41162953500672
74,13,18,71.85484162267669
75,17,25,93.99276601552555
86,14,24,84.8314932764746
99,12,21,79.7048796070117
69,13,19,72.68162641181357
63,13,19,72.03176079890115
78,20,28,98.26019216903603
87,18,27,93.63532418905875
80,15,22,79.58764919401509
73,16,24,83.58539521713003
92,17,28,96.92941054621076
69,12,19,70.48148454444922
78,11,14,63.6192006521488
89,18,22,94.63286807086374
81,11,18,65.92729961676508
62,15,23,84.02292237135303
96,13,20,77.80222697099441
100,16,24,91.94641708645507
77,14,19,79.16624857579907
70,17,25,90.03868724315447
61,8,11,50.63892641271
71,18,27,94.42584184802361
65,17,27,92.11841547278566
99,18,26,100.0
88,18,25,100.0
89,16,27,90.72470248207966
61,13,18,68.85558554230778
68,16,26,87.26520399394926
61,16,28,90.09210254798427
88,18,30,100.0
92,17,27,100.0
69,15,22,74.81455754167992
93,16,26,95.02424064979711
67,17,25,91.3693610451362
96,18,30,100.0
92,20,30,100.0
65,17,26,89.516701795755
99,17,26,99.25233920148631
78,14,20,81.2602486140073
91,14,21,84.05788107503476
86,13,20,81.5574493380895
92,12,19,83.32871394031879
99,14,23,85.94448942762632
91,14,22,82.29614481365161
64,16,23,84.08744112016174
76,13,14,62.215181707283605
67,13,22,77.1360953031612
93,9,13,61.64525110779633
68,16,24,88.07910726884724
82,12,19,71.80414134084485
94,13,21,83.81066709654132
66,17,27,96.75957218291605
74,12,20,72.28980170404667
79,16,26,90.7160141550557
84,11,10,58.70985290980994
62,15,23,84.77398253121547
83,13,20,73.94048046799345
93,14,20,81.80960203066482
81,20,30,100.0
70,10,15,58.69096618536825
67,19,27,99.10951396692637
98,12,20,74.39762354810331
94,18,28,98.73446950950648
97,18,27,100.0
67,16,20,82.51625571500722
96,11,21,76.02766352198515
86,16,20,82.64844477268277
87,20,30,100.0
99,15,24,88.06636597561848
93,15,26,91.86797236166687
91,14,19,79.3798447181782
74,17,24,85.8281697798264
76,15,24,87.9337569399607
92,16,25,92.83476805183645
75,14,24,79.6516211453083
88,12,20,74.19576382358295
68,20,29,99.89390953780628
92,15,22,83.32476437462023
88,20,30,100.0
72,16,21,77.25295025624811
80,17,27,91.34064428844785
80,14,22,75.88811986521574
64,13,18,67.92499606705597
69,14,21,74.32354131051795
65,13,16,69.0543313591977
72,12,20,72.72591951817749
60,20,30,100.0
79,17,23,87.80646261941983
67,19,26,89.33352900851654
69,18,26,92.85515340872824
68,13,21,76.49213267744689
100,10,16,71.87884658313632
62,14,19,67.82339662426656
70,15,21,83.2233395838695
71,18,27,95.14228534064446
69,15,21,76.00317141035504
84,20,29,100.0
84,14,22,78.83973848040202
70,17,23,84.80920140530081
95,13,19,80.94385654068714
98,16,24,89.80462979649595
85,15,22,80.16299399323525
73,14,22,79.97768623873493
98,13,21,83.7613827736981
99,15,24,87.35096567521266
60,18,26,85.24083768462816
63,12,18,71.64974481086614
89,15,23,82.74477507897585
71,16,24,85.77722970503726
94,17,27,100.0
72,20,30,100.0
90,17,24,91.51691837894083
97,14,25,95.84185391633383
82,13,20,72.19390935398316
63,13,21,78.19774805330553
75,13,21,77.16680703095568
66,16,25,86.43502077883349
81,16,25,89.59021679094084
88,17,27,96.99194323812617
70,17,25,87.91067867266855
92,19,30,100.0
88,13,21,77.17338460849332
98,20,30,100.0
71,13,19,72.57247700397527
66,16,24,87.44838056271294
98,14,19,79.47880242583754
85,15,25,89.10433458792204
99,17,24,92.09215679203629
68,11,17,66.65573909062904
100,13,19,83.89347945540871
93,17,28,98.47507045032015
72,15,22,78.01243004061692
95,14,22,79.79222400559054
84,12,16,65.39939231102272
83,14,20,79.2931048532986
76,17,27,84.70128397669704
61,13,22,72.62739224033899
72,19,30,100.0
90,18,30,100.0
88,14,23,83.35488397358294
87,13,20,79.63671671121159
86,7,10,49.56971683415672
90,12,20,75.9309937112725
99,11,15,68.78030656316719
74,15,21,81.03287097607327
92,16,23,91.82979909351815
79,20,30,100.0
71,15,19,77.3247233988736
96,9,12,60.60260566528343
68,13,20,70.36596767224015
82,17,26,94.91852489259354
67,15,22,81.07979528451938
91,18,28,100.0
73,13,21,76.18225786758467
86,18,27,91.07698025274463
84,16,23,87.20480428243262
72,16,26,90.71707054667287
80,15,22,78.9685560397226
90,13,20,77.28768644057772
96,15,24,90.78989740465484
64,16,22,79.904479107118
72,11,15,56.080704369192304
87,15,22,86.47351545780354
84,19,30,100.0
94,16,21,84.3652528545527
98,19,29,100.0
66,16,22,86.27894953410336
97,12,23,82.48452017897606
91,17,26,93.42926364164981
62,12,16,64.57379164346517
98,14,18,79.319919366152
96,14,22,78.68401940230234
81,13,20,75.62731811648196
67,20,30,100.0
76,15,20,79.69312459637152
86,20,30,100.0
92,16,24,85.84027105363396
76,13,20,75.45744827194927
71,14,22,75.87922183312136
86,15,23,86.88507069311757
67,14,24,85.2791231808651
82,14,20,74.76717643417868
88,17,28,98.71296886080606
79,16,27,94.4119548740345
75,17,28,94.48800441516886
76,20,30,100.0
75,14,20,81.8082578037201
78,18,28,89.3428185410092
67,19,29,95.8122049595252
97,19,29,100.0
97,10,16,71.85556027322053
88,20,30,100.0
100,13,18,76.94275168682151
95,9,11,56.279243976126395
85,20,30,100.0
90,17,21,88.96797585588429
71,17,25,81.12454918067709
76,14,24,78.74449192826428
74,16,21,76.87260834314772
68,15,22,80.65684502866648
98,13,17,75.73181420855907
71,15,23,77.9814065453325
91,15,24,92.3143200324331
84,11,17,74.06436461237945
98,15,21,85.97136841778479
77,10,15,62.44731139596126
74,20,30,100.0
91,15,24,86.46294380648762
65,12,17,61.91552887535953
94,17,25,91.58485570559264
93,13,19,74.58703142485308
97,15,23,86.75269486044192
64,16,21,77.83912383331098
77,12,19,69.3494445056154
75,20,29,100.0
67,20,29,100.0
84,13,18,77.19326282355806
91,12,19,70.53048149733361
85,13,18,70.41309006358297
81,14,19,74.88758285515264
90,18,26,96.6894857059409
69,13,17,62.72143826116253
71,12,20,68.27874347372958
87,15,20,80.90059472149667
65,11,16,64.50332541115607
79,18,26,94.77689123854995
64,17,29,94.03645474702535
82,13,20,74.09366511638315
68,14,20,71.45902614592228
88,16,24,89.46979263980678
75,12,16,70.39802961185998
81,13,21,80.37693468971969
67,14,21,79.55348180519897
79,11,17,68.4637543307399
73,14,19,74.27895578882315
98,12,15,70.95062964454917
96,19,25,98.30912612753318
93,14,18,76.54118425125877
70,12,18,63.61202224887484
99,17,29,98.01122572713354
92,13,19,77.09743176238966
90,12,17,73.31729641541075
93,18,27,100.0
66,14,19,70.62249389723821
82,18,24,89.4779130965354
66,15,21,78.02289917584191
84,15,22,86.01138923262718
62,17,29,94.74927772162067
97,13,19,74.80686281268568
79,13,20,70.3744698396722
93,19,26,100.0
89,17,27,95.150024666937
76,15,21,82.73039673462897
69,17,23,83.23939214521727
94,17,23,93.85930443393522
79,18,26,93.38844411463809
77,12,16,68.67477313695747
86,15,23,86.39127229436232
95,18,25,94.99095210583967
82,20,30,100.0
91,13,18,77.34144984262892
69,15,21,80.64681029101587
70,15,21,77.77257159176025
97,11,14,65.82203240772749
65,14,21,70.80914009894568
100,10,14,69.38770907492028
93,14,23,86.50680460387274
95,12,13,71.89376227035433
96,16,26,92.89824726697358
76,14,20,75.61000292176158
99,14,24,89.48962402381171
99,20,30,100.0
71,15,25,82.3747024181591
80,20,30,100.0
99,16,24,90.06228581103287
78,17,24,91.60668684378217
62,12,18,70.86453352684833
77,13,18,68.49829475779867
78,15,23,82.94288186094506
65,19,29,93.05439395227484
75,14,21,76.4605139588037
67,11,19,65.10338837446783
77,16,25,88.03175848798168
98,15,21,89.90299118639118
71,13,21,74.91822639605853
69,14,23,82.09167547517113
66,12,13,57.97381602403817
60,18,25,81.81050989765636
95,15,22,87.99849151082483
80,16,22,85.10311419981511
96,13,21,78.56364232293946
83,19,27,100.0
84,16,22,85.8678961235456
66,9,14,56.45161391225711
76,16,24,90.33725826177954
88,14,23,91.43063767898275
89,15,23,80.80779053869122
66,18,30,100.0
92,15,20,84.12593562313961
66,20,27,100.0
83,15,25,84.21076988003276
70,14,27,85.85066024701942
68,10,15,59.871889469418036
71,13,19,72.88560380854233
94,14,21,78.0093864287714
63,19,27,96.07005671260876
95,14,17,77.16619424639842
87,20,30,100.0
72,12,18,68.38018317613826
82,13,17,65.42888976969536
78,18,26,94.5500096785381
96,13,17,82.42382101409319
98,18,28,100.0
83,13,19,76.02392881478039
75,13,20,76.18617791432209
92,17,27,95.86811953402854
71,13,22,75.46785391330269
93,14,21,84.84844742800344
66,16,25,85.02085506619125
70,14,25,84.72943178539168
90,13,21,77.12293551993474
88,11,17,74.20779765351192
72,19,29,92.81516923975101
90,20,28,100.0
61,16,23,83.36476615522709
98,14,21,84.93709190003362
74,14,20,74.5343639816777
70,17,29,92.5466328415819
93,18,28,100.0
98,13,20,82.08741502132473
63,18,29,93.91286622830826
70,17,26,87.29349345364423
88,18,26,98.15016986057383
61,10,16,63.22776423073252
75,14,22,81.03818884838805
98,14,24,86.62936372101345
72,14,18,72.40264533952278
96,20,29,100.0
76,14,21,79.78476427029132
80,16,26,90.05844856945838
78,15,24,83.73037376057556
66,14,21,78.55026624750401
97,13,22,85.19995705682028
67,20,29,100.0
72,14,25,86.20690302201422
96,18,25,94.36170745117671
61,15,19,68.89666137158474
100,14,22,81.43355702508133
70,15,20,76.05730065467621
83,16,23,84.3852518467925
65,14,21,75.2707259359748
85,13,20,78.15193848950179
66,16,26,88.3670766324471
98,15,20,84.62895702994219
78,13,17,69.84858612348212
65,12,25,73.2051000079992
88,16,24,89.14469541794404
98,9,10,61.63203636310148
61,14,19,70.24013832069849
78,15,21,81.27772973654298
63,20,30,100.0
65,15,25,86.72931272820777
96,14,24,91.11223693229974
87,16,22,87.41828554706818
89,13,18,73.1247603455807
66,14,21,81.06218820091374
68,15,21,83.45828891111469
84,17,28,98.52825211963875
92,13,24,79.79071422911096
60,15,23,80.41810324631889
65,10,16,62.78350166876923
77,17,24,88.36815958021309
69,14,22,79.25545390690236
87,20,28,100.0
70,16,22,84.93136860900047
92,12,14,71.4661866868867
60,12,20,67.94626184742444
72,17,28,93.67844411973198
96,20,30,100.0
79,19,29,99.66077739050567
60,11,16,61.12225423811801
62,16,24,81.84508582022261
77,18,25,93.81583489961685
100,11,18,79.26392941816492
73,18,29,97.82302304253743
90,13,17,71.84747668857858
86,14,19,85.62067513558848
76,16,21,82.72273125372838
88,18,26,98.53050720011097
95,20,30,100.0
96,14,21,86.49408712882355
85,14,18,78.54116569198845
76,13,18,70.42275365313776
81,17,24,94.70043232457533
84,18,28,100.0
61,18,25,87.59360417006228
81,16,24,84.11913051839826
64,16,23,82.32759694165348
63,14,21,71.43433636604921
95,15,24,93.50505416397507
65,18,25,87.28688358408868
80,16,19,80.28832688479154
72,14,18,67.85622135007291
96,18,28,100.0
84,13,17,78.42507457557772
85,15,21,81.37769241628858
98,11,17,75.05399283549696
79,12,20,73.35111368860642
92,15,25,90.01657805995345
73,13,21,78.73010079708112
95,14,19,70.45843551728888
76,19,30,100.0
80,15,21,80.38259566250771
75,18,26,96.34953339174507
75,13,19,73.19875163663167
79,17,26,96.13093903897129
88,12,21,76.54011169087055
87,14,20,71.7594379243218
67,17,26,97.79859725672861
83,15,21,80.37553961898928
62,18,30,97.2594141848211
84,17,26,91.69649941226996
78,14,24,81.04319177582676
92,19,26,97.56051650864265
61,16,23,80.27642038963732
74,14,21,77.62105015893682
81,15,25,86.04498820881598
69,15,24,81.24258212800139
77,16,27,92.6562954416296
81,15,25,82.61003830264563
86,16,26,91.15374407115867
72,17,26,90.72320048139818
92,16,22,88.73770963688256
64,16,20,78.5645926804896
85,15,23,83.55150954613862
72,12,20,74.75729902463824
86,12,13,67.10967421227056
73,13,17,67.0939478406902
83,14,19,80.6582341770759
62,20,30,97.94346482120983
89,19,29,100.0
94,13,22,82.9581801543193
73,16,21,75.81608537637241
71,15,23,78.99340269227929
87,16,21,88.96581944173779
88,13,21,80.5199836144572
76,20,29,100.0
99,20,28,100.0
80,14,20,78.93728921193403
82,13,17,71.45839201658102
79,18,27,99.28414170810225
70,11,18,67.41242764079489
93,18,29,100.0
69,15,21,80.30670926332988
69,11,19,71.82824753178997
65,15,22,83.66189882605381
95,13,22,83.00126953428806
83,15,22,84.4158559824954
71,15,22,79.46456867921646
82,11,18,68.77954921319974
86,14,22,83.25407408168385
96,17,24,95.20415639357935
65,17,28,96.96352143385874
60,14,19,74.56918941417412
65,16,25,87.5678268719849
81,16,25,89.52417440190854
100,15,25,93.35316699842895
83,16,26,87.17647592542737
84,12,18,70.71616612378276
74,15,23,82.61885576891089
85,10,15,62.47336176594952
67,15,26,85.41861911736885
83,19,30,100.0
97,14,23,86.83430389395207
65,19,28,96.0052965064661
94,14,19,77.77728516085054
60,12,16,64.00923723905382
95,17,28,96.3577164738842
71,16,23,82.18576057534564
97,20,30,100.0
70,12,17,65.7720297498328
71,16,25,91.54004769712948
98,16,25,98.54963425468256
66,18,27,91.25594206150782
70,17,23,89.47445144474199
95,14,21,85.36047118081078
90,12,18,75.83559091926348
92,16,23,88.25304475861229
72,16,28,90.33838718620324
77,17,22,86.8130681725688
100,14,18,77.99706155405505
83,16,26,93.08546111676664
68,10,15,56.699396747166084
90,12,16,71.62796143671255
100,18,27,98.462931133496
69,16,26,85.8204946397842
61,16,21,77.51025601328055
97,13,21,83.26522503341285
74,13,20,74.48321165286741
62,14,21,75.06639035722783
90,16,24,93.47660784980525
65,17,26,84.18781231679768
62,14,22,73.39844057780756
70,10,13,55.36645713950159
74,16,26,88.99858909747512
87,16,26,93.03434402387919
69,16,26,90.53784781467496
97,18,24,95.0746272904498
66,17,28,93.25931933613873
74,19,28,100.0
77,15,24,83.59783603882883
77,14,17,67.73058712247851
100,18,26,99.1921411420074
83,18,29,98.13140271995016
61,14,22,72.64545269575075
99,18,25,98.71996815963253
79,15,24,87.15461624323069
93,19,27,100.0
85,20,29,100.0
66,20,28,95.03766026200682
97,15,23,86.38076359115702
89,19,30,100.0
64,18,29,97.15477170482924
70,18,25,90.37951023421282
60,16,24,82.83834151821523
93,18,24,96.76349125477807
60,11,19,65.51176829098179
78,15,23,91.52950906714447
61,13,21,73.83660516341338
80,13,20,77.35411655098265
79,11,15,63.566288515032674
82,13,18,70.39364581337313
80,14,22,84.85181534596808
83,16,27,91.07748095213574
63,15,22,78.39112742485295
71,18,29,96.69387590531447
81,12,20,73.06221804572661
79,9,13,56.09607584379605
77,17,28,93.797816522365
60,15,25,85.12860448544835
89,15,18,77.09928881590191
92,13,21,74.04466516641331
83,18,30,100.0
73,14,19,72.09398684819175
95,12,15,73.68064655720043
64,20,30,100.0
70,17,29,96.18251816744879
83,15,20,80.12613989659724
72,14,20,74.48282884070103
75,15,21,76.4853783192948
83,19,25,91.4678783564901
72,10,14,59.176867498410445
83,20,30,100.0
85,16,28,94.35403365715271
61,11,18,62.871463891870675
75,18,29,98.42210672126615
97,14,19,77.91914445783004
60,10,15,56.446671240147566
70,14,21,80.62139385000374
94,16,25,91.45031066811579
88,15,24,86.18480561409041
96,17,27,97.90358035629134
76,18,27,95.55487088321226
98,12,17,76.65279383367026
87,15,25,91.5374340446968
88,13,21,82.7323551421356
62,11,18,63.548801403801804
69,15,22,76.78696091339984
73,16,26,92.83533751018594
71,16,21,82.30524171510329
89,14,23,82.90587550562854
91,12,20,76.80325141939574
91,13,18,76.96886695647972
91,9,12,54.06208413384643
85,11,14,60.92825742882539
60,12,19,62.58703236651682
61,18,22,81.8079536784467
76,18,27,88.42391030841151
89,20,28,100.0
98,16,22,93.9988692960586
66,14,17,69.91997029628597
86,15,21,83.61617983550512
68,14,24,83.85043648148019
81,13,18,72.99176288066319
93,16,25,94.60227452141163
60,16,22,80.06823910008113
68,15,25,82.83343444950113
79,14,22,79.65901631128999
78,17,25,89.19260936706297
95,13,20,76.49647979885312
99,14,22,81.97070608090215
63,16,22,83.71734648699228
68,18,25,86.33117434758586
100,18,29,100.0
81,14,24,77.00465983093547
77,11,17,62.434673342093134
71,14,22,80.99018993072836
98,15,25,94.10384632268254
68,12,17,64.10114191217068
65,14,21,72.08284371205824
78,19,30,94.30335872343557
66,15,27,86.63353248654971
75,13,21,75.60038310088147
64,15,23,82.81872184430534
75,15,21,80.36904339532413
60,14,21,73.9091603234227
96,17,27,100.0
98,10,16,70.90243179070235
78,16,23,87.12490481318996
96,13,22,85.93820957712441
76,18,30,97.68550428251014
85,11,16,67.6869040023003
81,18,28,93.94038463520579
67,13,18,77.67215602781802
92,16,22,87.09888442989781
61,14,22,76.76114584847136
89,18,25,96.03787962801827
79,14,22,83.08551207808267
77,13,19,71.71028434151461
69,19,30,99.62497831041478
83,14,21,87.12042270637163
63,17,22,78.40097750860154
96,18,26,100.0
63,12,18,71.46052108714663
72,16,21,79.26428581615302
84,17,22,87.8698051807008
72,10,15,61.276684721567484
77,16,26,91.49293614653428
83,14,22,81.36683652405843
61,20,30,100.0
92,18,25,94.9533977168489
78,16,22,82.28391843876817
68,9,15,56.65275416428408
87,16,24,90.13017236956053
94,13,21,81.64893846033735
98,18,29,100.0
69,15,22,83.37048092170612
60,13,20,68.20744402935057
80,14,22,80.35080720143769
68,14,20,76.91433675703315
74,11,15,67.2011497595913
94,11,18,70.65977382724819
64,14,21,72.68310908517415
100,20,28,100.0
81,17,24,86.78976060617373
100,17,23,95.19854443934788
82,19,28,100.0
66,16,22,82.06358522305202
82,14,21,73.9409471015144
84,14,26,88.12118355232323
86,13,20,79.17437096204644
100,17,28,97.30894040980876
65,12,19,70.74709823533331
93,20,27,100.0
68,12,18,68.70657609994718
92,19,27,99.90483985476855
65,19,27,99.10341508907725
96,17,25,99.19510305490493
